t              nodalLine_nextTo_Loop_Port2.fdtd_Wire probe_port1_Wz_35_40_78_s7.dat       -E*dl Vplus Vminus Vplus-Vminus
   0.24342531874770035E-009   0.996337057E-008   0.554710653E-006  -0.135463392E-005  -0.241123331E-006  -0.111351062E-005
   0.24496598532205288E-009   0.101272057E-007   0.549068204E-006  -0.138647863E-005  -0.240541254E-006  -0.114593740E-005
   0.24650665189640542E-009   0.103730429E-007   0.543558428E-006  -0.142102749E-005  -0.234605920E-006  -0.118642151E-005
   0.24804731847075795E-009   0.106967519E-007   0.563790024E-006  -0.145292358E-005  -0.230125778E-006  -0.122279778E-005
   0.24958798504511048E-009   0.110085443E-007   0.596201801E-006  -0.147819253E-005  -0.231712775E-006  -0.124647977E-005
   0.25112865161946302E-009   0.112495577E-007   0.610322331E-006  -0.149742095E-005  -0.238312055E-006  -0.125910890E-005
   0.25266931819381555E-009   0.114521859E-007   0.606901494E-006  -0.151540178E-005  -0.244654473E-006  -0.127074736E-005
   0.25420998476816808E-009   0.116717640E-007   0.613441330E-006  -0.153742803E-005  -0.245799157E-006  -0.129162891E-005
   0.25575065134252062E-009   0.119135235E-007   0.637584890E-006  -0.156538044E-005  -0.241067340E-006  -0.132431308E-005
   0.25729131791687315E-009   0.121590302E-007   0.657161706E-006  -0.159685987E-005  -0.234773111E-006  -0.136208678E-005
   0.25883198449122569E-009   0.124174457E-007   0.660786441E-006  -0.162779259E-005  -0.233323618E-006  -0.139446900E-005
   0.26037265106557822E-009   0.126994788E-007   0.667499478E-006  -0.165605888E-005  -0.240465425E-006  -0.141559349E-005
   0.26191331763993075E-009   0.129688056E-007   0.692166509E-006  -0.168322072E-005  -0.254132743E-006  -0.142908800E-005
   0.26345398421428329E-009   0.131795144E-007   0.717589216E-006  -0.171319982E-005  -0.267823907E-006  -0.144537591E-005
   0.26499465078863582E-009   0.133561890E-007   0.722936761E-006  -0.174903755E-005  -0.275838886E-006  -0.147319861E-005
   0.26653531736298836E-009   0.135791867E-007   0.720882269E-006  -0.179021310E-005  -0.277899943E-006  -0.151231313E-005
   0.26807598393734089E-009   0.138784992E-007   0.739023051E-006  -0.183272039E-005  -0.278964279E-006  -0.155375608E-005
   0.26961665051169342E-009   0.141922927E-007   0.774639318E-006  -0.187213652E-005  -0.284601526E-006  -0.158753505E-005
   0.27115731708604596E-009   0.144539909E-007   0.797909877E-006  -0.190735454E-005  -0.296323606E-006  -0.161103094E-005
   0.27269798366039849E-009   0.146770214E-007   0.798964436E-006  -0.194174254E-005  -0.310719201E-006  -0.163102334E-005
   0.27423865023475102E-009   0.149195785E-007   0.801936721E-006  -0.198049906E-005  -0.322489512E-006  -0.165800952E-005
   0.27577931680910356E-009   0.152021205E-007   0.824735821E-006  -0.202634510E-005  -0.328599612E-006  -0.169774546E-005
   0.27731998338345609E-009   0.155059290E-007   0.852335575E-006  -0.207721382E-005  -0.330549227E-006  -0.174666457E-005
   0.27886064995780863E-009   0.158289133E-007   0.865742436E-006  -0.212783289E-005  -0.333239939E-006  -0.179459289E-005
   0.28040131653216116E-009   0.161851901E-007   0.874589375E-006  -0.217382171E-005  -0.341053664E-006  -0.183276802E-005
   0.28194198310651369E-009   0.165531056E-007   0.897994539E-006  -0.221503865E-005  -0.353984291E-006  -0.186105433E-005
   0.28348264968086623E-009   0.168828507E-007   0.928697148E-006  -0.225567601E-005  -0.367297730E-006  -0.188837828E-005
   0.28502331625521876E-009   0.171741235E-007   0.944059877E-006  -0.230106775E-005  -0.375567254E-006  -0.192550056E-005
   0.28656398282957130E-009   0.174974577E-007   0.946096918E-006  -0.235358084E-005  -0.377702776E-006  -0.197587815E-005
   0.28810464940392383E-009   0.179061743E-007   0.961166393E-006  -0.241074804E-005  -0.378230567E-006  -0.203251739E-005
   0.28964531597827636E-009   0.183624529E-007   0.997328698E-006  -0.246722811E-005  -0.383533148E-006  -0.208369488E-005
   0.29118598255262890E-009   0.187887412E-007   0.103002083E-005  -0.251913002E-005  -0.396509080E-006  -0.212262103E-005
   0.29272664912698143E-009   0.191666185E-007   0.104087576E-005  -0.256712701E-005  -0.414259176E-006  -0.215286786E-005
   0.29426731570133396E-009   0.195409928E-007   0.104632863E-005  -0.261570813E-005  -0.430374939E-006  -0.218533319E-005
   0.29580798227568650E-009   0.199434407E-007   0.106982247E-005  -0.266925963E-005  -0.439730542E-006  -0.222952917E-005
   0.29734864885003903E-009   0.203637978E-007   0.110467317E-005  -0.272839429E-005  -0.442267236E-006  -0.228612703E-005
   0.29888931542439157E-009   0.207968469E-007   0.112804162E-005  -0.278959669E-005  -0.443163060E-006  -0.234643358E-005
   0.30042998199874410E-009   0.212612221E-007   0.113979638E-005  -0.284831663E-005  -0.449047462E-006  -0.239926908E-005
   0.30197064857309663E-009   0.217515730E-007   0.116033152E-005  -0.290284743E-005  -0.462766394E-006  -0.244008106E-005
   0.30351131514744917E-009   0.222195133E-007   0.119347828E-005  -0.295582913E-005  -0.480880658E-006  -0.247494836E-005
   0.30505198172180170E-009   0.226387584E-007   0.121987807E-005  -0.301216551E-005  -0.496364407E-006  -0.251580104E-005
   0.30659264829615424E-009   0.230571526E-007   0.123231621E-005  -0.307496111E-005  -0.504433558E-006  -0.257052761E-005
   0.30813331487050677E-009   0.235405224E-007   0.125103941E-005  -0.314276963E-005  -0.506363790E-006  -0.263640595E-005
   0.30967398144485930E-009   0.240827926E-007   0.129047248E-005  -0.321055654E-005  -0.508017081E-006  -0.270253940E-005
   0.31121464801921184E-009   0.246171119E-007   0.133265280E-005  -0.327379621E-005  -0.514740009E-006  -0.275905631E-005
   0.31275531459356437E-009   0.251093688E-007   0.135375910E-005  -0.333234198E-005  -0.527232601E-006  -0.280510949E-005
   0.31429598116791690E-009   0.255934545E-007   0.136170115E-005  -0.339072108E-005  -0.541500867E-006  -0.284922021E-005
   0.31583664774226944E-009   0.261088235E-007   0.138344330E-005  -0.345450803E-005  -0.552393146E-006  -0.290211483E-005
   0.31737731431662197E-009   0.266512288E-007   0.142321562E-005  -0.352579218E-005  -0.557792362E-006  -0.296799976E-005
   0.31891798089097451E-009   0.272053580E-007   0.145940862E-005  -0.360149966E-005  -0.560392834E-006  -0.304110677E-005
   0.32045864746532704E-009   0.277821801E-007   0.148212314E-005  -0.367589132E-005  -0.565637038E-006  -0.311025428E-005
   0.32199931403967957E-009   0.283872819E-007   0.150711412E-005  -0.374517936E-005  -0.577161984E-006  -0.316801743E-005
   0.32353998061403211E-009   0.289835729E-007   0.154512020E-005  -0.381059249E-005  -0.593473317E-006  -0.321711923E-005
   0.32508064718838464E-009   0.295331866E-007   0.158194325E-005  -0.387750060E-005  -0.609074561E-006  -0.326842610E-005
   0.32662131376273718E-009   0.300636209E-007   0.160425145E-005  -0.395128200E-005  -0.619408638E-006  -0.333187336E-005
   0.32816198033708971E-009   0.306439425E-007   0.162561230E-005  -0.403320928E-005  -0.625155224E-006  -0.340805400E-005
   0.32970264691144224E-009   0.312930055E-007   0.166567634E-005  -0.411968722E-005  -0.631840976E-006  -0.348784624E-005
   0.33124331348579478E-009   0.319552100E-007   0.171606098E-005  -0.420546758E-005  -0.645146883E-006  -0.356032069E-005
   0.33278398006014731E-009   0.325795817E-007   0.175146988E-005  -0.428813109E-005  -0.666144160E-006  -0.362198693E-005
   0.33432464663449984E-009   0.331819976E-007   0.176971469E-005  -0.437001017E-005  -0.690362867E-006  -0.367964731E-005
   0.33586531320885238E-009   0.338071011E-007   0.179521192E-005  -0.445597016E-005  -0.711144992E-006  -0.374482511E-005
   0.33740597978320491E-009   0.344658417E-007   0.184035298E-005  -0.454903466E-005  -0.724578342E-006  -0.382445614E-005
   0.33894664635755745E-009   0.351454723E-007   0.188800948E-005  -0.464763525E-005  -0.732428873E-006  -0.391520643E-005
   0.34048731293190998E-009   0.358528283E-007   0.192185962E-005  -0.474677881E-005  -0.740852840E-006  -0.400592580E-005
   0.34202797950626251E-009   0.366007100E-007   0.195205257E-005  -0.484213615E-005  -0.755567157E-006  -0.408656888E-005
   0.34356864608061505E-009   0.373626996E-007   0.199452052E-005  -0.493367725E-005  -0.777111836E-006  -0.415656541E-005
   0.34510931265496758E-009   0.380923701E-007   0.204201228E-005  -0.502589182E-005  -0.800303496E-006  -0.422558833E-005
