t              nodalLine_nextTo_Loop_Port2.fdtd_Bulk probe_port2_Jz_24_39_80__25_40_80.dat
   0.28625584951470079E-008   0.510143161E+000
   0.28640991617213604E-008   0.507863820E+000
   0.28656398282957130E-008   0.505587101E+000
   0.28671804948700655E-008   0.503313065E+000
   0.28687211614444180E-008   0.501041770E+000
   0.28702618280187706E-008   0.498773456E+000
   0.28718024945931231E-008   0.496508002E+000
   0.28733431611674756E-008   0.494245529E+000
   0.28748838277418282E-008   0.491986096E+000
   0.28764244943161807E-008   0.489729583E+000
   0.28779651608905332E-008   0.487476230E+000
   0.28795058274648858E-008   0.485226154E+000
   0.28810464940392383E-008   0.482979178E+000
   0.28825871606135908E-008   0.480735481E+000
   0.28841278271879434E-008   0.478495121E+000
   0.28856684937622959E-008   0.476258129E+000
   0.28872091603366484E-008   0.474024534E+000
   0.28887498269110010E-008   0.471794426E+000
   0.28902904934853535E-008   0.469567955E+000
   0.28918311600597060E-008   0.467344880E+000
   0.28933718266340586E-008   0.465125501E+000
   0.28949124932084111E-008   0.462909818E+000
   0.28964531597827636E-008   0.460697830E+000
   0.28979938263571162E-008   0.458489537E+000
   0.28995344929314687E-008   0.456285179E+000
   0.29010751595058212E-008   0.454084486E+000
   0.29026158260801738E-008   0.451887727E+000
   0.29041564926545263E-008   0.449695021E+000
   0.29056971592288788E-008   0.447506368E+000
   0.29072378258032314E-008   0.445321769E+000
   0.29087784923775839E-008   0.443141162E+000
   0.29103191589519364E-008   0.440964699E+000
   0.29118598255262890E-008   0.438792378E+000
   0.29134004921006415E-008   0.436624318E+000
   0.29149411586749940E-008   0.434460580E+000
   0.29164818252493466E-008   0.432301074E+000
   0.29180224918236991E-008   0.430145890E+000
   0.29195631583980516E-008   0.427995056E+000
   0.29211038249724042E-008   0.425848722E+000
   0.29226444915467567E-008   0.423706859E+000
   0.29241851581211092E-008   0.421569556E+000
   0.29257258246954618E-008   0.419436812E+000
   0.29272664912698143E-008   0.417308599E+000
   0.29288071578441668E-008   0.415184975E+000
   0.29303478244185194E-008   0.413066149E+000
   0.29318884909928719E-008   0.410951942E+000
   0.29334291575672244E-008   0.408842564E+000
   0.29349698241415770E-008   0.406737924E+000
   0.29365104907159295E-008   0.404638112E+000
   0.29380511572902820E-008   0.402543157E+000
   0.29395918238646346E-008   0.400453031E+000
   0.29411324904389871E-008   0.398367941E+000
   0.29426731570133396E-008   0.396287769E+000
   0.29442138235876922E-008   0.394212663E+000
   0.29457544901620447E-008   0.392142653E+000
   0.29472951567363972E-008   0.390077651E+000
   0.29488358233107498E-008   0.388017774E+000
   0.29503764898851023E-008   0.385963082E+000
   0.29519171564594548E-008   0.383913487E+000
   0.29534578230338074E-008   0.381869018E+000
   0.29549984896081599E-008   0.379829884E+000
   0.29565391561825125E-008   0.377796113E+000
   0.29580798227568650E-008   0.375767678E+000
   0.29596204893312175E-008   0.373744547E+000
   0.29611611559055701E-008   0.371726811E+000
   0.29627018224799226E-008   0.369714409E+000
   0.29642424890542751E-008   0.367707402E+000
   0.29657831556286277E-008   0.365705907E+000
   0.29673238222029802E-008   0.363709927E+000
   0.29688644887773327E-008   0.361719429E+000
   0.29704051553516853E-008   0.359734416E+000
   0.29719458219260378E-008   0.357755125E+000
   0.29734864885003903E-008   0.355781436E+000
   0.29750271550747429E-008   0.353813350E+000
   0.29765678216490954E-008   0.351850986E+000
   0.29781084882234479E-008   0.349894196E+000
   0.29796491547978005E-008   0.347943127E+000
   0.29811898213721530E-008   0.345997900E+000
   0.29827304879465055E-008   0.344058335E+000
   0.29842711545208581E-008   0.342124641E+000
   0.29858118210952106E-008   0.340196759E+000
   0.29873524876695631E-008   0.338274568E+000
   0.29888931542439157E-008   0.336358309E+000
   0.29904338208182682E-008   0.334448010E+000
   0.29919744873926207E-008   0.332543731E+000
   0.29935151539669733E-008   0.330645323E+000
   0.29950558205413258E-008   0.328752816E+000
   0.29965964871156783E-008   0.326866269E+000
   0.29981371536900309E-008   0.324985743E+000
   0.29996778202643834E-008   0.323111176E+000
   0.30012184868387359E-008   0.321242750E+000
   0.30027591534130885E-008   0.319380373E+000
   0.30042998199874410E-008   0.317523956E+000
   0.30058404865617935E-008   0.315673709E+000
   0.30073811531361461E-008   0.313829660E+000
   0.30089218197104986E-008   0.311991721E+000
   0.30104624862848511E-008   0.310159922E+000
   0.30120031528592037E-008   0.308334351E+000
   0.30135438194335562E-008   0.306514889E+000
   0.30150844860079087E-008   0.304701686E+000
   0.30166251525822613E-008   0.302894711E+000
   0.30181658191566138E-008   0.301093966E+000
   0.30197064857309663E-008   0.299299508E+000
   0.30212471523053189E-008   0.297511250E+000
   0.30227878188796714E-008   0.295729250E+000
   0.30243284854540239E-008   0.293953568E+000
   0.30258691520283765E-008   0.292184353E+000
   0.30274098186027290E-008   0.290421546E+000
   0.30289504851770815E-008   0.288665026E+000
   0.30304911517514341E-008   0.286914766E+000
   0.30320318183257866E-008   0.285170913E+000
   0.30335724849001391E-008   0.283433378E+000
   0.30351131514744917E-008   0.281702340E+000
   0.30366538180488442E-008   0.279977769E+000
   0.30381944846231967E-008   0.278259456E+000
   0.30397351511975493E-008   0.276547551E+000
   0.30412758177719018E-008   0.274842203E+000
   0.30428164843462543E-008   0.273143470E+000
   0.30443571509206069E-008   0.271451116E+000
   0.30458978174949594E-008   0.269765228E+000
   0.30474384840693119E-008   0.268085837E+000
   0.30489791506436645E-008   0.266412884E+000
   0.30505198172180170E-008   0.264746428E+000
   0.30520604837923695E-008   0.263086528E+000
   0.30536011503667221E-008   0.261433125E+000
   0.30551418169410746E-008   0.259786189E+000
   0.30566824835154272E-008   0.258145869E+000
   0.30582231500897797E-008   0.256512076E+000
   0.30597638166641322E-008   0.254884899E+000
   0.30613044832384848E-008   0.253264308E+000
   0.30628451498128373E-008   0.251650333E+000
   0.30643858163871898E-008   0.250042856E+000
   0.30659264829615424E-008   0.248441935E+000
   0.30674671495358949E-008   0.246847570E+000
   0.30690078161102474E-008   0.245259792E+000
   0.30705484826846000E-008   0.243678600E+000
   0.30720891492589525E-008   0.242103994E+000
   0.30736298158333050E-008   0.240535989E+000
   0.30751704824076576E-008   0.238974601E+000
   0.30767111489820101E-008   0.237419933E+000
   0.30782518155563626E-008   0.235871911E+000
   0.30797924821307152E-008   0.234330431E+000
   0.30813331487050677E-008   0.232795537E+000
   0.30828738152794202E-008   0.231267273E+000
   0.30844144818537728E-008   0.229745582E+000
   0.30859551484281253E-008   0.228230521E+000
   0.30874958150024778E-008   0.226722151E+000
   0.30890364815768304E-008   0.225220263E+000
   0.30905771481511829E-008   0.223725080E+000
   0.30921178147255354E-008   0.222236514E+000
   0.30936584812998880E-008   0.220754638E+000
   0.30951991478742405E-008   0.219279349E+000
   0.30967398144485930E-008   0.217810750E+000
   0.30982804810229456E-008   0.216348797E+000
   0.30998211475972981E-008   0.214893401E+000
   0.31013618141716506E-008   0.213444591E+000
   0.31029024807460032E-008   0.212002441E+000
   0.31044431473203557E-008   0.210566849E+000
   0.31059838138947082E-008   0.209137797E+000
   0.31075244804690608E-008   0.207715437E+000
   0.31090651470434133E-008   0.206299692E+000
   0.31106058136177658E-008   0.204890609E+000
   0.31121464801921184E-008   0.203488156E+000
   0.31136871467664709E-008   0.202092335E+000
   0.31152278133408234E-008   0.200703010E+000
   0.31167684799151760E-008   0.199320257E+000
   0.31183091464895285E-008   0.197944134E+000
   0.31198498130638810E-008   0.196574569E+000
   0.31213904796382336E-008   0.195211560E+000
   0.31229311462125861E-008   0.193855107E+000
   0.31244718127869386E-008   0.192505226E+000
   0.31260124793612912E-008   0.191161901E+000
   0.31275531459356437E-008   0.189825207E+000
   0.31290938125099962E-008   0.188495010E+000
   0.31306344790843488E-008   0.187171385E+000
   0.31321751456587013E-008   0.185854316E+000
   0.31337158122330538E-008   0.184543818E+000
   0.31352564788074064E-008   0.183239773E+000
   0.31367971453817589E-008   0.181942225E+000
   0.31383378119561114E-008   0.180651173E+000
   0.31398784785304640E-008   0.179366529E+000
   0.31414191451048165E-008   0.178088427E+000
   0.31429598116791690E-008   0.176816821E+000
   0.31445004782535216E-008   0.175551742E+000
   0.31460411448278741E-008   0.174293116E+000
   0.31475818114022266E-008   0.173041016E+000
   0.31491224779765792E-008   0.171795309E+000
   0.31506631445509317E-008   0.170556009E+000
   0.31522038111252842E-008   0.169323072E+000
   0.31537444776996368E-008   0.168096632E+000
   0.31552851442739893E-008   0.166876554E+000
   0.31568258108483419E-008   0.165662825E+000
   0.31583664774226944E-008   0.164455518E+000
   0.31599071439970469E-008   0.163254559E+000
   0.31614478105713995E-008   0.162060022E+000
   0.31629884771457520E-008   0.160871863E+000
   0.31645291437201045E-008   0.159690037E+000
   0.31660698102944571E-008   0.158514500E+000
   0.31676104768688096E-008   0.157345295E+000
   0.31691511434431621E-008   0.156182423E+000
   0.31706918100175147E-008   0.155025825E+000
   0.31722324765918672E-008   0.153875455E+000
   0.31737731431662197E-008   0.152731344E+000
   0.31753138097405723E-008   0.151593491E+000
   0.31768544763149248E-008   0.150461882E+000
   0.31783951428892773E-008   0.149336562E+000
   0.31799358094636299E-008   0.148217440E+000
   0.31814764760379824E-008   0.147104532E+000
   0.31830171426123349E-008   0.145997822E+000
   0.31845578091866875E-008   0.144897297E+000
   0.31860984757610400E-008   0.143802896E+000
   0.31876391423353925E-008   0.142714620E+000
   0.31891798089097451E-008   0.141632468E+000
   0.31907204754840976E-008   0.140556395E+000
   0.31922611420584501E-008   0.139486432E+000
   0.31938018086328027E-008   0.138422608E+000
   0.31953424752071552E-008   0.137364879E+000
   0.31968831417815077E-008   0.136313200E+000
   0.31984238083558603E-008   0.135267586E+000
   0.31999644749302128E-008   0.134227961E+000
   0.32015051415045653E-008   0.133194327E+000
   0.32030458080789179E-008   0.132166713E+000
   0.32045864746532704E-008   0.131145149E+000
   0.32061271412276229E-008   0.130129486E+000
   0.32076678078019755E-008   0.129119664E+000
   0.32092084743763280E-008   0.128115848E+000
   0.32107491409506805E-008   0.127117962E+000
   0.32122898075250331E-008   0.126125991E+000
   0.32138304740993856E-008   0.125139922E+000
   0.32153711406737381E-008   0.124159694E+000
   0.32169118072480907E-008   0.123185292E+000
   0.32184524738224432E-008   0.122216761E+000
   0.32199931403967957E-008   0.121254057E+000
   0.32215338069711483E-008   0.120297134E+000
   0.32230744735455008E-008   0.119345963E+000
   0.32246151401198533E-008   0.118400522E+000
   0.32261558066942059E-008   0.117460825E+000
   0.32276964732685584E-008   0.116526850E+000
   0.32292371398429109E-008   0.115598649E+000
   0.32307778064172635E-008   0.114676118E+000
   0.32323184729916160E-008   0.113759279E+000
   0.32338591395659685E-008   0.112848073E+000
   0.32353998061403211E-008   0.111942507E+000
   0.32369404727146736E-008   0.111042537E+000
   0.32384811392890261E-008   0.110148199E+000
   0.32400218058633787E-008   0.109259464E+000
   0.32415624724377312E-008   0.108376205E+000
   0.32431031390120837E-008   0.107498489E+000
   0.32446438055864363E-008   0.106626317E+000
   0.32461844721607888E-008   0.105759673E+000
   0.32477251387351413E-008   0.104898527E+000
   0.32492658053094939E-008   0.104042865E+000
   0.32508064718838464E-008   0.103192613E+000
   0.32523471384581989E-008   0.102347784E+000
   0.32538878050325515E-008   0.101508379E+000
   0.32554284716069040E-008   0.100674398E+000
   0.32569691381812566E-008   0.998457521E-001
   0.32585098047556091E-008   0.990223885E-001
   0.32600504713299616E-008   0.982043967E-001
   0.32615911379043142E-008   0.973916873E-001
   0.32631318044786667E-008   0.965843201E-001
   0.32646724710530192E-008   0.957822278E-001
   0.32662131376273718E-008   0.949853957E-001
   0.32677538042017243E-008   0.941937566E-001
   0.32692944707760768E-008   0.934073627E-001
   0.32708351373504294E-008   0.926261023E-001
   0.32723758039247819E-008   0.918500423E-001
   0.32739164704991344E-008   0.910791457E-001
   0.32754571370734870E-008   0.903133675E-001
   0.32769978036478395E-008   0.895526782E-001
   0.32785384702221920E-008   0.887970552E-001
   0.32800791367965446E-008   0.880465508E-001
   0.32816198033708971E-008   0.873010680E-001
   0.32831604699452496E-008   0.865606219E-001
   0.32847011365196022E-008   0.858251899E-001
   0.32862418030939547E-008   0.850947276E-001
   0.32877824696683072E-008   0.843692198E-001
   0.32893231362426598E-008   0.836486816E-001
   0.32908638028170123E-008   0.829330683E-001
   0.32924044693913648E-008   0.822222978E-001
   0.32939451359657174E-008   0.815164223E-001
   0.32954858025400699E-008   0.808154121E-001
   0.32970264691144224E-008   0.801192522E-001
   0.32985671356887750E-008   0.794279128E-001
   0.33001078022631275E-008   0.787413940E-001
   0.33016484688374800E-008   0.780596063E-001
   0.33031891354118326E-008   0.773825869E-001
   0.33047298019861851E-008   0.767102987E-001
   0.33062704685605376E-008   0.760427117E-001
   0.33078111351348902E-008   0.753798187E-001
   0.33093518017092427E-008   0.747215748E-001
   0.33108924682835952E-008   0.740680099E-001
   0.33124331348579478E-008   0.734190494E-001
   0.33139738014323003E-008   0.727747083E-001
   0.33155144680066528E-008   0.721349567E-001
   0.33170551345810054E-008   0.714997649E-001
   0.33185958011553579E-008   0.708690807E-001
   0.33201364677297104E-008   0.702429563E-001
   0.33216771343040630E-008   0.696212947E-001
   0.33232178008784155E-008   0.690041333E-001
   0.33247584674527680E-008   0.683914199E-001
   0.33262991340271206E-008   0.677831322E-001
   0.33278398006014731E-008   0.671792552E-001
   0.33293804671758256E-008   0.665797517E-001
   0.33309211337501782E-008   0.659846440E-001
   0.33324618003245307E-008   0.653938726E-001
   0.33340024668988832E-008   0.648074374E-001
   0.33355431334732358E-008   0.642253160E-001
   0.33370838000475883E-008   0.636474639E-001
   0.33386244666219408E-008   0.630738586E-001
   0.33401651331962934E-008   0.625045151E-001
   0.33417057997706459E-008   0.619393736E-001
   0.33432464663449984E-008   0.613783970E-001
   0.33447871329193510E-008   0.608216301E-001
   0.33463277994937035E-008   0.602690428E-001
   0.33478684660680560E-008   0.597205833E-001
   0.33494091326424086E-008   0.591762215E-001
   0.33509497992167611E-008   0.586359650E-001
   0.33524904657911136E-008   0.580997467E-001
   0.33540311323654662E-008   0.575675853E-001
   0.33555717989398187E-008   0.570394620E-001
   0.33571124655141713E-008   0.565153360E-001
   0.33586531320885238E-008   0.559951887E-001
   0.33601937986628763E-008   0.554789975E-001
   0.33617344652372289E-008   0.549667701E-001
