time	I(R1)
3.174586679393103e-04	-9.611594e-07
3.183841460270190e-04	-9.461649e-07
3.193096241147277e-04	-9.315266e-07
3.202351022024364e-04	-9.172445e-07
3.211605802901451e-04	-9.033187e-07
3.220524547988275e-04	-8.840448e-07
3.229443293075099e-04	-8.651460e-07
3.238362038161923e-04	-8.466223e-07
3.247280783248748e-04	-8.284739e-07
3.256199528335572e-04	-8.107005e-07
3.265118273422396e-04	-7.933024e-07
3.274037018509220e-04	-7.762794e-07
3.282612735006957e-04	-7.538530e-07
3.291188451504693e-04	-7.319281e-07
3.299764168002429e-04	-7.105045e-07
3.308339884500165e-04	-6.895824e-07
3.316915600997901e-04	-6.691617e-07
3.325491317495638e-04	-6.492424e-07
3.334067033993374e-04	-6.298245e-07
3.343097925653057e-04	-6.028479e-07
3.352128817312741e-04	-5.762726e-07
3.361159708972425e-04	-5.500986e-07
3.370190600632109e-04	-5.243259e-07
3.379221492291792e-04	-4.989544e-07
3.388252383951477e-04	-4.739842e-07
3.397283275611160e-04	-4.494152e-07
3.405759655858902e-04	-4.206755e-07
3.414236036106643e-04	-3.923679e-07
3.422712416354385e-04	-3.644925e-07
3.431188796602126e-04	-3.370494e-07
3.439665176849868e-04	-3.100385e-07
3.448141557097609e-04	-2.834598e-07
3.456617937345351e-04	-2.573134e-07
3.461881576349787e-04	-2.385672e-07
3.467145215354224e-04	-2.196164e-07
3.472408854358660e-04	-2.004608e-07
3.477672493363096e-04	-1.811004e-07
3.482936132367533e-04	-1.615353e-07
3.488199771371969e-04	-1.417654e-07
3.493463410376406e-04	-1.217908e-07
3.498092158879307e-04	-1.060059e-07
3.502720907382207e-04	-9.003283e-08
3.507349655885108e-04	-7.387150e-08
3.511978404388008e-04	-5.752193e-08
3.516607152890909e-04	-4.098415e-08
3.521235901393810e-04	-2.425813e-08
3.525864649896711e-04	-7.343897e-09
3.531268798171802e-04	1.503543e-08
3.536672946446893e-04	3.721891e-08
3.542077094721985e-04	5.920655e-08
3.547481242997077e-04	8.099834e-08
3.552885391272168e-04	1.025943e-07
3.558289539547260e-04	1.239944e-07
3.563693687822351e-04	1.451986e-07
3.571289421396838e-04	1.736238e-07
3.578885154971325e-04	2.030811e-07
3.586480888545812e-04	2.335707e-07
3.594076622120299e-04	2.650924e-07
3.601672355694786e-04	2.976464e-07
3.609268089269273e-04	3.312326e-07
3.616863822843760e-04	3.658510e-07
3.626752392607139e-04	4.058621e-07
3.636640962370517e-04	4.469529e-07
3.646529532133895e-04	4.891231e-07
3.656418101897274e-04	5.323729e-07
3.666306671660652e-04	5.767022e-07
3.676195241424030e-04	6.221111e-07
3.686083811187408e-04	6.685995e-07
3.696425576928099e-04	7.139166e-07
3.706767342668790e-04	7.599557e-07
3.717109108409481e-04	8.067170e-07
3.727450874150172e-04	8.542003e-07
3.737792639890863e-04	9.024058e-07
3.748134405631554e-04	9.513334e-07
3.758476171372245e-04	1.000983e-06
3.769057964186643e-04	1.050785e-06
3.779639757001041e-04	1.100635e-06
3.790221549815438e-04	1.150534e-06
3.800803342629836e-04	1.200481e-06
3.811385135444234e-04	1.250477e-06
3.821966928258632e-04	1.300521e-06
3.832548721073030e-04	1.350614e-06
3.868749436803129e-04	1.528405e-06
3.904950152533228e-04	1.702856e-06
3.941150868263328e-04	1.873967e-06
3.977351583993427e-04	2.041738e-06
4.013552299723527e-04	2.206169e-06
4.049753015453626e-04	2.367259e-06
4.085953731183726e-04	2.525010e-06
4.111213396113600e-04	2.631137e-06
4.136473061043474e-04	2.732326e-06
4.161732725973349e-04	2.828578e-06
4.186992390903223e-04	2.919891e-06
4.212252055833098e-04	3.006266e-06
4.237511720762972e-04	3.087704e-06
4.262771385692847e-04	3.164203e-06
4.294683299414093e-04	3.251729e-06
4.326595213135341e-04	3.326579e-06
4.358507126856587e-04	3.388753e-06
4.390419040577834e-04	3.438251e-06
4.422330954299081e-04	3.475072e-06
4.454242868020328e-04	3.499218e-06
4.486154781741575e-04	3.510687e-06
4.534464581916625e-04	3.496401e-06
4.570157094410384e-04	3.464730e-06
4.605849606904143e-04	3.411435e-06
4.641542119397901e-04	3.336515e-06
4.677234631891660e-04	3.239970e-06
4.712927144385419e-04	3.121800e-06
4.748619656879178e-04	2.982006e-06
4.784312169372937e-04	2.820587e-06
4.803589960371712e-04	2.724615e-06
4.822867751370487e-04	2.622115e-06
4.842145542369262e-04	2.513085e-06
4.861423333368038e-04	2.397526e-06
4.880701124366813e-04	2.275438e-06
4.899978915365588e-04	2.146820e-06
4.919256706364363e-04	2.011673e-06
4.923238428129629e-04	1.984001e-06
4.927901613215554e-04	1.950123e-06
4.934331507150928e-04	1.904722e-06
4.973395842012113e-04	1.604849e-06
4.977371921363722e-04	1.572727e-06
4.981348000715330e-04	1.540469e-06
4.985324080066939e-04	1.508075e-06
4.989300159418546e-04	1.475545e-06
4.993276238770154e-04	1.442879e-06
4.997252318121762e-04	1.410078e-06
5.001228397473371e-04	1.377140e-06
5.006651875419016e-04	1.332273e-06
5.012075353364662e-04	1.286658e-06
5.017498831310307e-04	1.240295e-06
5.022922309255953e-04	1.193183e-06
5.028345787201598e-04	1.145323e-06
5.033769265147244e-04	1.096715e-06
5.039192743092889e-04	1.047359e-06
5.043284287483324e-04	1.011300e-06
5.053136684613973e-04	9.222709e-07
5.062996783652564e-04	8.320806e-07
5.072856882691155e-04	7.405043e-07
5.082716981729746e-04	6.475420e-07
5.092577080768337e-04	5.531938e-07
5.102437179806928e-04	4.574597e-07
5.112297278845519e-04	3.603396e-07
5.122157377884110e-04	2.618336e-07
5.123369086152741e-04	2.503726e-07
5.127051174620315e-04	2.139322e-07
5.130733263087890e-04	1.771436e-07
5.134415351555464e-04	1.400067e-07
5.138097440023039e-04	1.025215e-07
5.141779528490614e-04	6.468814e-08
5.145461616958188e-04	2.650652e-08
5.149143705425762e-04	-1.202335e-08
5.151708181923766e-04	-3.841521e-08
5.154272658421771e-04	-6.493391e-08
5.156837134919775e-04	-9.157946e-08
5.159401611417779e-04	-1.183518e-07
5.161966087915783e-04	-1.452511e-07
5.164530564413787e-04	-1.722771e-07
5.167095040911791e-04	-1.994300e-07
5.173251654149925e-04	-2.631182e-07
5.182566708196837e-04	-3.609628e-07
5.182591295647824e-04	-3.612036e-07
5.182640470549798e-04	-3.616861e-07
5.182763407804732e-04	-3.628968e-07
5.182812582706706e-04	-3.633833e-07
5.182910932510653e-04	-3.643601e-07
5.183501031334339e-04	-3.703227e-07
5.189008620355402e-04	-4.304214e-07
5.193225736894339e-04	-4.747282e-07
5.197002369365925e-04	-5.158566e-07
5.203601800900451e-04	-5.867859e-07
5.206591867362253e-04	-6.196886e-07
5.209581933824055e-04	-6.525111e-07
5.212572000285857e-04	-6.852534e-07
5.215562066747660e-04	-7.179156e-07
5.218552133209462e-04	-7.504977e-07
5.221542199671265e-04	-7.829996e-07
5.224532266133067e-04	-8.154213e-07
5.227756735510615e-04	-8.509177e-07
5.230981204888162e-04	-8.865130e-07
5.234205674265710e-04	-9.222072e-07
5.237430143643259e-04	-9.580004e-07
5.240654613020807e-04	-9.938926e-07
5.243879082398355e-04	-1.029884e-06
5.247103551775903e-04	-1.065974e-06
5.253426713356614e-04	-1.136272e-06
5.263271635817857e-04	-1.247643e-06
5.266130207961257e-04	-1.280147e-06
5.268988780104656e-04	-1.312632e-06
5.271847352248055e-04	-1.345099e-06
5.274705924391453e-04	-1.377548e-06
5.277564496534852e-04	-1.409978e-06
5.280423068678251e-04	-1.442390e-06
5.283281640821651e-04	-1.474783e-06
5.287123561789575e-04	-1.518999e-06
5.293446723324461e-04	-1.590368e-06
5.295401986645961e-04	-1.612790e-06
5.297357249967461e-04	-1.635243e-06
5.299312513288960e-04	-1.657728e-06
5.301267776610459e-04	-1.680243e-06
5.303223039931959e-04	-1.702790e-06
5.305178303253459e-04	-1.725367e-06
5.307133566574959e-04	-1.747976e-06
5.313456729257468e-04	-1.820308e-06
5.318259135817781e-04	-1.877058e-06
5.324582293289458e-04	-1.949354e-06
5.326537534890296e-04	-1.972138e-06
5.328492776491135e-04	-1.994973e-06
5.330448018091974e-04	-2.017859e-06
5.332403259692813e-04	-2.040794e-06
5.334358501293652e-04	-2.063780e-06
5.336313742894491e-04	-2.086817e-06
5.338268984495329e-04	-2.109904e-06
5.344592244694833e-04	-2.182276e-06
5.347153456730831e-04	-2.212891e-06
5.353477252901599e-04	-2.285750e-06
5.358282741296686e-04	-2.342787e-06
5.364603536028370e-04	-2.415295e-06
5.367457697893745e-04	-2.448945e-06
5.370311859759122e-04	-2.482536e-06
5.373166021624497e-04	-2.516069e-06
5.376020183489873e-04	-2.549543e-06
5.378874345355249e-04	-2.582958e-06
5.381728507220625e-04	-2.616315e-06
5.384582669086001e-04	-2.649614e-06
5.387104433636887e-04	-2.680097e-06
5.393696848424212e-04	-2.757067e-06
5.402701350675338e-04	-2.863433e-06
5.408304152076038e-04	-2.929555e-06
5.413346673336669e-04	-2.987394e-06
5.417188594297150e-04	-3.032664e-06
5.420047166440362e-04	-3.065753e-06
5.422905738583576e-04	-3.098964e-06
5.425764310726789e-04	-3.132295e-06
5.428622882870001e-04	-3.165747e-06
5.431481455013214e-04	-3.199320e-06
5.434340027156428e-04	-3.233013e-06
5.437198599299641e-04	-3.266828e-06
5.442371185592779e-04	-3.327574e-06
5.442383691845906e-04	-3.327713e-06
5.442408704352161e-04	-3.327991e-06
5.442471235617797e-04	-3.328684e-06
5.442496248124052e-04	-3.328960e-06
5.442546273136561e-04	-3.329513e-06
5.442741370685344e-04	-3.331653e-06
5.442918602158233e-04	-3.333600e-06
5.443095833631121e-04	-3.335565e-06
5.443273065104010e-04	-3.337545e-06
5.443450296576898e-04	-3.339542e-06
5.443627528049787e-04	-3.341555e-06
5.443804759522675e-04	-3.343584e-06
5.443981990995564e-04	-3.345630e-06
5.447823911956245e-04	-3.392066e-06
5.453238619309681e-04	-3.454923e-06
5.456312156078226e-04	-3.491061e-06
5.463550975487786e-04	-3.575775e-06
5.468468634317457e-04	-3.633668e-06
5.473392056028048e-04	-3.689187e-06
5.476389669119603e-04	-3.723366e-06
5.479387282211157e-04	-3.757565e-06
5.482384895302711e-04	-3.791784e-06
5.485382508394266e-04	-3.826024e-06
5.488380121485820e-04	-3.860285e-06
5.491377734577374e-04	-3.894566e-06
5.494375347668928e-04	-3.928868e-06
5.497696238284273e-04	-3.967869e-06
5.501017128899616e-04	-4.006728e-06
5.504338019514960e-04	-4.045445e-06
5.507658910130303e-04	-4.084019e-06
5.510979800745648e-04	-4.122451e-06
5.514300691360991e-04	-4.160741e-06
5.517621581976335e-04	-4.198888e-06
5.524429450560256e-04	-4.274721e-06
5.529699087041368e-04	-4.333778e-06
5.534968723522481e-04	-4.392774e-06
5.540238360003593e-04	-4.451707e-06
5.545507996484706e-04	-4.510579e-06
5.550777632965818e-04	-4.569389e-06
5.556047269446930e-04	-4.628137e-06
5.561316905928043e-04	-4.686823e-06
5.563059517087355e-04	-4.705996e-06
5.564802128246667e-04	-4.725202e-06
5.566544739405979e-04	-4.744441e-06
5.568287350565292e-04	-4.763714e-06
5.570029961724604e-04	-4.783021e-06
5.571772572883916e-04	-4.802361e-06
5.573515184043228e-04	-4.821735e-06
5.576402907820308e-04	-4.853610e-06
5.579290631597387e-04	-4.885284e-06
5.582178355374467e-04	-4.916758e-06
5.585066079151547e-04	-4.948032e-06
5.587953802928627e-04	-4.979105e-06
5.590841526705706e-04	-5.009978e-06
5.593729250482786e-04	-5.040651e-06
5.598293232973579e-04	-5.088993e-06
5.602857215464372e-04	-5.137206e-06
5.607421197955165e-04	-5.185291e-06
5.611985180445958e-04	-5.233248e-06
5.616549162936751e-04	-5.281077e-06
5.621113145427544e-04	-5.328777e-06
5.625677127918337e-04	-5.376349e-06
5.627461217692814e-04	-5.395219e-06
5.629245307467290e-04	-5.414046e-06
5.631029397241767e-04	-5.432829e-06
5.632813487016243e-04	-5.451570e-06
5.634597576790720e-04	-5.470268e-06
5.636381666565196e-04	-5.488923e-06
5.638165756339673e-04	-5.507535e-06
5.643432764777989e-04	-5.560696e-06
5.647100889213810e-04	-5.598237e-06
5.650130640497362e-04	-5.628575e-06
5.653160391780915e-04	-5.658788e-06
5.656190143064467e-04	-5.688874e-06
5.659219894348020e-04	-5.718835e-06
5.662249645631573e-04	-5.748670e-06
5.665279396915126e-04	-5.778379e-06
5.668309148198678e-04	-5.807962e-06
5.674714497920244e-04	-5.868750e-06
5.698449224612307e-04	-6.097541e-06
5.704772386193096e-04	-6.155820e-06
5.723421753787085e-04	-6.325539e-06
5.742071121381074e-04	-6.488409e-06
5.760720488975062e-04	-6.644429e-06
5.779369856569050e-04	-6.793599e-06
5.798019224163038e-04	-6.935919e-06
5.816668591757027e-04	-7.071390e-06
5.835317959351016e-04	-7.200011e-06
5.854476984925375e-04	-7.322651e-06
5.873636010499734e-04	-7.435764e-06
5.892795036074093e-04	-7.539348e-06
5.911954061648453e-04	-7.633405e-06
5.931113087222813e-04	-7.717933e-06
5.950272112797172e-04	-7.792934e-06
5.969431138371531e-04	-7.858406e-06
5.990292079870516e-04	-7.916225e-06
6.011153021369502e-04	-7.960319e-06
6.032013962868486e-04	-7.990689e-06
6.052874904367471e-04	-8.007333e-06
6.073735845866456e-04	-8.010254e-06
6.094596787365442e-04	-7.999449e-06
6.115457728864427e-04	-7.974920e-06
6.153076538269135e-04	-7.893732e-06
6.158679339662825e-04	-7.877089e-06
6.170113296006494e-04	-7.840111e-06
6.181547252350161e-04	-7.798575e-06
6.192981208693830e-04	-7.752483e-06
6.204415165037497e-04	-7.701834e-06
6.215849121381166e-04	-7.646628e-06
6.227283077724833e-04	-7.586865e-06
6.238717034068501e-04	-7.522546e-06
6.243634110385021e-04	-7.493445e-06
6.248551186701542e-04	-7.463577e-06
6.253468263018062e-04	-7.432941e-06
6.258385339334582e-04	-7.401538e-06
6.263302415651102e-04	-7.369368e-06
6.268219491967623e-04	-7.336430e-06
6.273136568284143e-04	-7.302725e-06
6.274963675114077e-04	-7.290299e-06
6.295485270028959e-04	-7.136896e-06
6.305022533181747e-04	-7.060524e-06
6.307517143040217e-04	-7.039497e-06
6.314154422232533e-04	-6.984489e-06
6.320141485892861e-04	-6.932302e-06
6.323959855945105e-04	-6.899969e-06
6.328749506873368e-04	-6.856920e-06
6.333166583291646e-04	-6.817752e-06
6.337636924158024e-04	-6.776706e-06
6.344022987082350e-04	-6.717477e-06
6.349131394819066e-04	-6.667399e-06
6.353176588294147e-04	-6.628333e-06
6.355219951388833e-04	-6.608605e-06
6.363181590795398e-04	-6.528061e-06
6.364816281271147e-04	-6.511843e-06
6.371355043174144e-04	-6.442363e-06
6.374058428217049e-04	-6.414919e-06
6.379289437739446e-04	-6.358235e-06
6.385283999606859e-04	-6.294982e-06
6.389374972587085e-04	-6.250371e-06
6.393465945567311e-04	-6.205142e-06
6.397556918547537e-04	-6.159295e-06
6.401647891527764e-04	-6.112831e-06
6.405738864507990e-04	-6.065750e-06
6.409829837488216e-04	-6.018050e-06
6.413920810468442e-04	-5.969733e-06
6.423211605802901e-04	-5.857420e-06
6.427211165936932e-04	-5.808179e-06
6.428983271448600e-04	-5.786210e-06
6.430755376960266e-04	-5.764081e-06
6.432527482471933e-04	-5.741791e-06
6.434299587983601e-04	-5.719342e-06
6.436071693495268e-04	-5.696732e-06
6.437843799006935e-04	-5.673962e-06
6.439615904518602e-04	-5.651032e-06
6.443952958944197e-04	-5.596834e-06
6.448341047776962e-04	-5.539498e-06
6.453811691817690e-04	-5.469502e-06
6.457322162883903e-04	-5.423020e-06
6.462002790972186e-04	-5.359930e-06
6.466039992660875e-04	-5.306890e-06
6.469784495131501e-04	-5.254309e-06
6.473985518803280e-04	-5.197821e-06
6.478478921768033e-04	-5.134303e-06
6.492228426739910e-04	-4.938596e-06
6.493246623311656e-04	-4.924593e-06
6.499956771739019e-04	-4.825562e-06
6.504018499918890e-04	-4.767289e-06
6.508619744554797e-04	-4.698148e-06
6.513256628314157e-04	-4.629982e-06
6.517551123307670e-04	-4.565463e-06
6.524243229671068e-04	-4.464580e-06
6.530132822805028e-04	-4.372128e-06
6.533266633316658e-04	-4.324433e-06
6.535622470570241e-04	-4.288388e-06
6.538763586908353e-04	-4.237373e-06
6.543899859085532e-04	-4.157167e-06
6.547669198691266e-04	-4.096127e-06
6.552694984832245e-04	-4.014692e-06
6.553276638319160e-04	-4.005792e-06
6.554277138569285e-04	-3.990005e-06
6.560280140070036e-04	-3.889812e-06
6.563281640820410e-04	-3.841483e-06
6.565682841420710e-04	-3.802662e-06
6.573926963481741e-04	-3.665405e-06
6.577768884442221e-04	-3.600392e-06
6.582891445722861e-04	-3.514214e-06
6.583291645822912e-04	-3.507868e-06
6.585692846423220e-04	-3.467904e-06
6.588894447223631e-04	-3.411417e-06
6.593936968484245e-04	-3.326052e-06
6.597778889444738e-04	-3.258609e-06
6.603301650825413e-04	-3.162476e-06
6.604102051025448e-04	-3.148904e-06
6.608904452225661e-04	-3.062299e-06
6.613306653326664e-04	-2.984785e-06
6.615227613806749e-04	-2.951390e-06
6.617182877154280e-04	-2.916308e-06
6.619138140501812e-04	-2.881082e-06
6.621093403849343e-04	-2.845710e-06
6.623048667196876e-04	-2.810193e-06
6.625003930544408e-04	-2.774531e-06
6.626959193891939e-04	-2.738724e-06
6.628914457239471e-04	-2.702772e-06
6.633316658329164e-04	-2.623661e-06
6.637798899458410e-04	-2.541521e-06
6.643321660830415e-04	-2.440701e-06
6.645722861319055e-04	-2.397244e-06
6.653966983461970e-04	-2.243356e-06
6.657808904243793e-04	-2.170378e-06
6.662931465286224e-04	-2.073625e-06
6.663331665832916e-04	-2.066500e-06
6.665732869113066e-04	-2.021668e-06
6.668934473486600e-04	-1.958405e-06
6.673336668334167e-04	-1.874827e-06
6.675257630958287e-04	-1.838839e-06
6.684142049596719e-04	-1.666557e-06
6.688944322164528e-04	-1.571226e-06
6.693346673336669e-04	-1.486225e-06
6.697828794399957e-04	-1.398113e-06
6.704152590569184e-04	-1.274962e-06
6.708958078956778e-04	-1.178131e-06
6.713997410124182e-04	-1.079562e-06
6.717841800834257e-04	-1.001867e-06
6.723016908330115e-04	-8.980837e-07
6.723029221634055e-04	-8.978494e-07
6.723032299960040e-04	-8.977909e-07
6.723038456612010e-04	-8.976738e-07
6.723050769915950e-04	-8.974397e-07
6.723053848241934e-04	-8.973812e-07
6.723060004893904e-04	-8.972642e-07
6.723072318197844e-04	-8.970304e-07
6.723096944805723e-04	-8.965632e-07
6.723244704452997e-04	-8.937715e-07
6.723361680840421e-04	-8.915762e-07
6.723381382126724e-04	-8.912072e-07
6.723499589844544e-04	-8.889857e-07
6.723657200134969e-04	-8.860018e-07
6.725044269164498e-04	-8.578274e-07
6.726431338194027e-04	-8.296288e-07
6.727818407223556e-04	-8.014062e-07
6.729205476253084e-04	-7.731595e-07
6.730592545282613e-04	-7.448887e-07
6.731979614312142e-04	-7.165939e-07
6.733366683341671e-04	-6.882749e-07
6.736897153847203e-04	-6.163113e-07
6.740931977282098e-04	-5.308456e-07
6.744178650529900e-04	-4.660340e-07
6.749020438651775e-04	-3.646435e-07
6.754022260093756e-04	-2.636510e-07
6.757895690591255e-04	-1.832370e-07
6.763060264587922e-04	-7.740675e-08
6.763861611929505e-04	-6.183632e-08
6.764821454097670e-04	-4.266204e-08
6.766741138433998e-04	-2.433946e-09
6.770580507106656e-04	7.992119e-08
6.773750124718190e-04	1.442299e-07
6.774476987461222e-04	1.588024e-07
6.774658703146981e-04	1.625346e-07
6.777202722747596e-04	2.168148e-07
6.780110173719728e-04	2.804839e-07
6.783973186042351e-04	3.601351e-07
6.787462127208910e-04	4.344467e-07
6.794243907870923e-04	5.778616e-07
6.799327165001415e-04	6.879663e-07
6.804079468467824e-04	7.872328e-07
6.808146074172216e-04	8.749641e-07
6.813948917445595e-04	9.970943e-07
6.817202202009109e-04	1.067150e-06
6.824279248403198e-04	1.219747e-06
6.829484503704821e-04	1.334480e-06
6.834110742394394e-04	1.432764e-06
6.838274946635692e-04	1.524253e-06
6.843976938087601e-04	1.646235e-06
6.847308301480639e-04	1.719109e-06
6.853426713356679e-04	1.853220e-06
6.859645258357018e-04	1.990614e-06
6.864142406715111e-04	2.086864e-06
6.868406551858201e-04	2.181315e-06
6.873436718359179e-04	2.290049e-06
6.877416587159396e-04	2.377109e-06
6.883441720860430e-04	2.509994e-06
6.886170773752007e-04	2.569156e-06
6.889809510940777e-04	2.651954e-06
6.894174470799435e-04	2.746188e-06
6.898540955425959e-04	2.843925e-06
6.903451725862932e-04	2.951059e-06
6.905198319713542e-04	2.988381e-06
6.912184695115980e-04	3.145552e-06
6.913456728364182e-04	3.172415e-06
6.916251278525158e-04	3.233329e-06
6.919977345406458e-04	3.318361e-06
6.924206944241693e-04	3.409735e-06
6.928678224499253e-04	3.509942e-06
6.934062904067692e-04	3.626879e-06
6.937639928273740e-04	3.706459e-06
6.944425608989546e-04	3.855774e-06
6.950148847719224e-04	3.984905e-06
6.954239836866475e-04	4.073303e-06
6.958818427850216e-04	4.176161e-06
6.964092219668268e-04	4.290845e-06
6.967755092455261e-04	4.372479e-06
6.972638922837919e-04	4.481164e-06
6.973486743371687e-04	4.498886e-06
6.974463509448218e-04	4.519742e-06
6.976417041601281e-04	4.562758e-06
6.983491745872936e-04	4.719899e-06
6.985835984456612e-04	4.770281e-06
6.988961635901513e-04	4.841110e-06
6.994121878663167e-04	4.952411e-06
6.997872660397048e-04	5.035361e-06
7.002873702708890e-04	5.145205e-06
7.003501750875438e-04	5.158154e-06
7.006502376262543e-04	5.223073e-06
7.010503210112016e-04	5.313222e-06
7.013506753376688e-04	5.377435e-06
7.019107920765951e-04	5.500794e-06
7.024151889293854e-04	5.608833e-06
7.027992689789349e-04	5.693261e-06
7.033516758379190e-04	5.812531e-06
7.039158776054403e-04	5.936173e-06
7.043521760880440e-04	6.029475e-06
7.045456166940513e-04	6.070070e-06
7.053193791180805e-04	6.237970e-06
7.053526763381691e-04	6.244664e-06
7.055524596587006e-04	6.286423e-06
7.058188374194092e-04	6.345222e-06
7.063515929408265e-04	6.458171e-06
7.063517908967599e-04	6.458210e-06
7.063518403857432e-04	6.458220e-06
7.063519393637100e-04	6.458240e-06
7.063521373196434e-04	6.458279e-06
7.063525332315103e-04	6.458358e-06
7.063531765882942e-04	6.458486e-06
7.063532557706675e-04	6.458502e-06
7.063534141354143e-04	6.458533e-06
7.063537308649078e-04	6.458596e-06
7.063543643238949e-04	6.458721e-06
7.063556312418691e-04	6.458973e-06
7.063559479713626e-04	6.459036e-06
7.063565814303497e-04	6.459162e-06
7.063578483483239e-04	6.459414e-06
7.063603821842722e-04	6.459918e-06
7.063611740080061e-04	6.460076e-06
7.063614907374996e-04	6.460139e-06
7.063621241964867e-04	6.460265e-06
7.063633911144609e-04	6.460518e-06
7.063659249504093e-04	6.461024e-06
7.063709926223060e-04	6.462037e-06
7.063722595402801e-04	6.462291e-06
7.063747933762285e-04	6.462799e-06
7.063754268352156e-04	6.462926e-06
7.063792275891381e-04	6.463690e-06
7.063842952610348e-04	6.464710e-06
7.063944306048282e-04	6.466759e-06
7.064147012924150e-04	6.470886e-06
7.064552426675886e-04	6.479253e-06
7.065363254179359e-04	6.496387e-06
7.070228219200193e-04	6.603863e-06
7.074185430386970e-04	6.686309e-06
7.078077402403638e-04	6.769770e-06
7.083541770885443e-04	6.884108e-06
7.087392785319579e-04	6.964672e-06
7.094427005257353e-04	7.111595e-06
7.099708396481312e-04	7.223403e-06
7.104255961384472e-04	7.315622e-06
7.108481074363639e-04	7.403994e-06
7.113556778389194e-04	7.507431e-06
7.117500217169750e-04	7.588515e-06
7.123561780890445e-04	7.713907e-06
7.126265853197113e-04	7.768608e-06
7.129871282939335e-04	7.844923e-06
7.134287869340140e-04	7.933200e-06
7.138614385030807e-04	8.022163e-06
7.143571785892947e-04	8.120811e-06
7.147609867204236e-04	8.201421e-06
7.154499778408206e-04	8.337792e-06
7.160037718492260e-04	8.448871e-06
7.163581790895448e-04	8.516978e-06
7.168750534973899e-04	8.618256e-06
7.174177507005664e-04	8.721861e-06
7.177721788659459e-04	8.790947e-06
7.184536937672294e-04	8.922061e-06
7.190207788318365e-04	9.033200e-06
7.194352911818676e-04	9.110603e-06
7.198889592335533e-04	9.198002e-06
7.203601800900451e-04	9.285612e-06
7.207836036049517e-04	9.364605e-06
7.214574628578631e-04	9.488318e-06
7.220381579640208e-04	9.596334e-06
7.223611805902951e-04	9.653613e-06
7.225934586327582e-04	9.694450e-06
7.234236216517437e-04	9.843089e-06
7.237952665196846e-04	9.909692e-06
7.239405035877674e-04	9.935264e-06
7.240857406558502e-04	9.960865e-06
7.242309777239329e-04	9.986496e-06
7.243762147920158e-04	1.001216e-05
7.245214518600985e-04	1.003785e-05
7.246666889281813e-04	1.006356e-05
7.248119259962641e-04	1.008931e-05
7.254540580834195e-04	1.020137e-05
7.260023185399147e-04	1.029830e-05
7.264362829849947e-04	1.037104e-05
7.268748913501909e-04	1.044627e-05
7.274221629562800e-04	1.053609e-05
7.277730496484370e-04	1.059428e-05
7.284577518756207e-04	1.070541e-05
7.290191705830718e-04	1.079750e-05
7.294395381688307e-04	1.086309e-05
7.298886731347915e-04	1.093540e-05
7.303651825912957e-04	1.100969e-05
7.307843752261925e-04	1.107543e-05
7.313656828414208e-04	1.116600e-05
7.316531292196357e-04	1.120979e-05
7.324428354590697e-04	1.133043e-05
7.329027496642136e-04	1.140013e-05
7.334280052356901e-04	1.147591e-05
7.337959365998052e-04	1.152945e-05
7.344652986222267e-04	1.162382e-05
7.350539888048109e-04	1.170745e-05
7.354461758662656e-04	1.176008e-05
7.359171280123330e-04	1.182532e-05
7.364309777115217e-04	1.189358e-05
7.368077394283755e-04	1.194452e-05
7.374687343671836e-04	1.203146e-05
7.380690345172587e-04	1.211132e-05
7.386093046523262e-04	1.217900e-05
7.389294647323662e-04	1.222055e-05
7.394337168584292e-04	1.228181e-05
7.398179089544773e-04	1.232876e-05
7.404502251125563e-04	1.240279e-05
7.409304652326166e-04	1.245930e-05
7.414347173586794e-04	1.251560e-05
7.418189094547277e-04	1.255899e-05
7.424512256128054e-04	1.262793e-05
7.429314657328592e-04	1.268093e-05
7.435637818909430e-04	1.274719e-05
7.446168795230549e-04	1.285497e-05
7.456699771551668e-04	1.295752e-05
7.467230747872787e-04	1.305484e-05
7.477761724193905e-04	1.314692e-05
7.488292700515024e-04	1.323377e-05
7.498823676836144e-04	1.331538e-05
7.509354653157263e-04	1.339176e-05
7.529133448615845e-04	1.351976e-05
7.548912244074429e-04	1.362748e-05
7.568691039533011e-04	1.371492e-05
7.588469834991594e-04	1.378207e-05
7.608248630450176e-04	1.382893e-05
7.628027425908760e-04	1.385552e-05
7.647806221367342e-04	1.386182e-05
7.664656679002067e-04	1.384845e-05
7.681507136636794e-04	1.381945e-05
7.698357594271519e-04	1.377482e-05
7.715208051906244e-04	1.371456e-05
7.732058509540969e-04	1.363867e-05
7.748908967175695e-04	1.354714e-05
7.765759424810420e-04	1.343998e-05
7.783891945972987e-04	1.330547e-05
7.786293146573287e-04	1.328649e-05
7.789494747373687e-04	1.325931e-05
7.794537268634318e-04	1.321742e-05
7.797304366468949e-04	1.319342e-05
7.800071464303581e-04	1.316904e-05
7.802838562138212e-04	1.314430e-05
7.805605659972844e-04	1.311919e-05
7.808372757807476e-04	1.309371e-05
7.811139855642107e-04	1.306786e-05
7.813906953476738e-04	1.304165e-05
7.815827913956980e-04	1.302374e-05
7.823911955977989e-04	1.294382e-05
7.829514757378617e-04	1.288583e-05
7.835837918959455e-04	1.282000e-05
7.843521760880316e-04	1.273457e-05
7.845099692703417e-04	1.271676e-05
